date,pump_index,std_rush_order,avg_rush_order,std_trades,std_volume,avg_volume,std_price,avg_price,avg_price_max,hour_sin,hour_cos,minute_sin,minute_cos,symbol,gt
2019-01-29 12:17:30,199,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.136,-0.991,0.971,-0.237,BQX,0
2019-01-29 12:18:20,199,-0.0,0.002,-0.0,0.0,0.002,0.0,0.0,0.0,-0.136,-0.991,0.941,-0.339,BQX,0
2019-01-29 12:19:10,199,0.0,-0.002,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.136,-0.991,0.899,-0.437,BQX,0
2019-01-29 12:20:25,199,-0.0,0.002,-0.0,-0.0,0.0,-0.0,-0.001,-0.001,-0.136,-0.991,0.848,-0.53,BQX,0
2019-01-29 12:20:50,199,0.0,0.003,-0.0,0.0,0.003,-0.0,-0.001,-0.001,-0.136,-0.991,0.848,-0.53,BQX,0
2019-01-29 12:21:15,199,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.001,-0.136,-0.991,0.787,-0.618,BQX,0
2019-01-29 12:21:40,199,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.136,-0.991,0.787,-0.618,BQX,0
2019-01-29 12:22:05,199,0.0,0.0,0.0,0.003,0.006,-0.0,-0.0,-0.0,-0.136,-0.991,0.716,-0.698,BQX,0
2019-01-29 12:22:30,199,-0.0,0.002,-0.0,-0.0,0.001,-0.0,-0.0,0.0,-0.136,-0.991,0.716,-0.698,BQX,0
2019-01-29 12:22:55,199,0.0,0.0,-0.0,-0.0,0.001,0.0,-0.001,-0.001,-0.136,-0.991,0.716,-0.698,BQX,0
2019-01-29 12:23:20,199,0.001,0.002,0.0,-0.0,0.001,0.0,-0.0,-0.0,-0.136,-0.991,0.638,-0.77,BQX,0
2019-01-29 12:23:45,199,-0.0,0.002,-0.0,-0.0,0.001,0.0,-0.001,-0.001,-0.136,-0.991,0.638,-0.77,BQX,0
2019-01-29 12:24:35,199,0.0,0.0,-0.0,-0.0,0.001,0.0,0.0,0.0,-0.136,-0.991,0.553,-0.833,BQX,0
2019-01-29 12:25:25,199,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.136,-0.991,0.461,-0.887,BQX,0
2019-01-29 12:25:50,199,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.001,0.001,-0.136,-0.991,0.461,-0.887,BQX,0
2019-01-29 12:26:15,199,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.001,0.001,-0.136,-0.991,0.364,-0.931,BQX,0
2019-01-29 12:26:40,199,0.0,-0.002,-0.0,-0.0,0.001,-0.0,0.001,0.001,-0.136,-0.991,0.364,-0.931,BQX,0
2019-01-29 12:27:05,199,0.0,0.003,0.0,-0.0,0.001,-0.0,0.001,0.001,-0.136,-0.991,0.263,-0.965,BQX,0
2019-01-29 12:27:30,199,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.136,-0.991,0.263,-0.965,BQX,0
2019-01-29 12:27:55,199,-0.0,0.002,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.136,-0.991,0.263,-0.965,BQX,0
2019-01-29 12:28:20,199,-0.0,0.002,0.001,0.021,0.014,-0.0,-0.0,0.0,-0.136,-0.991,0.159,-0.987,BQX,0
2019-01-29 12:28:45,199,0.0,0.003,0.004,-0.0,0.002,0.0,0.001,0.001,-0.136,-0.991,0.159,-0.987,BQX,0
2019-01-29 12:29:10,199,-0.0,0.002,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.136,-0.991,0.053,-0.999,BQX,0
2019-01-29 12:29:35,199,0.0,0.0,0.0,-0.0,0.001,-0.0,-0.0,0.0,-0.136,-0.991,0.053,-0.999,BQX,0
2019-01-29 12:30:00,199,0.0,0.0,0.0,0.0,0.002,-0.0,0.0,0.0,-0.136,-0.991,-0.053,-0.999,BQX,0
2019-01-29 12:30:25,199,0.004,0.005,0.001,-0.0,0.001,0.0,0.001,0.002,-0.136,-0.991,-0.053,-0.999,BQX,0
2019-01-29 12:30:50,199,0.0,-0.002,0.0,-0.0,0.0,0.0,0.001,0.001,-0.136,-0.991,-0.053,-0.999,BQX,0
2019-01-29 12:31:15,199,-0.002,-0.005,-0.001,-0.001,-0.003,0.0,0.001,0.001,-0.136,-0.991,-0.159,-0.987,BQX,0
2019-01-29 12:31:40,199,-0.001,-0.002,0.0,0.0,-0.0,0.0,0.001,0.001,-0.136,-0.991,-0.159,-0.987,BQX,0
2019-01-29 12:32:05,199,-0.0,-0.003,0.0,0.0,-0.0,0.0,0.001,0.001,-0.136,-0.991,-0.263,-0.965,BQX,0
2019-01-29 12:32:30,199,0.005,0.003,0.01,0.016,0.01,0.001,0.002,0.002,-0.136,-0.991,-0.263,-0.965,BQX,0
2019-01-29 12:32:55,199,0.0,0.0,-0.002,-0.001,-0.003,0.001,0.001,0.0,-0.136,-0.991,-0.263,-0.965,BQX,0
2019-01-29 12:33:20,199,-0.011,-0.008,-0.008,-0.013,-0.01,0.001,0.002,0.002,-0.136,-0.991,-0.364,-0.931,BQX,0
2019-01-29 12:33:45,199,-0.011,-0.008,-0.002,-0.001,-0.003,0.001,0.002,0.002,-0.136,-0.991,-0.364,-0.931,BQX,0
2019-01-29 12:34:10,199,-0.007,-0.008,-0.005,-0.004,-0.007,0.001,0.002,0.002,-0.136,-0.991,-0.461,-0.887,BQX,0
2019-01-29 12:34:35,199,-0.001,-0.002,0.0,0.0,0.002,0.001,0.001,0.001,-0.136,-0.991,-0.461,-0.887,BQX,0
2019-01-29 12:35:00,199,0.002,0.003,0.014,0.017,0.012,0.002,0.002,0.003,-0.136,-0.991,-0.553,-0.833,BQX,0
2019-01-29 12:35:25,199,0.016,0.008,0.014,0.008,0.009,0.002,0.003,0.004,-0.136,-0.991,-0.553,-0.833,BQX,0
2019-01-29 12:35:50,199,0.0,-0.002,0.0,-0.0,0.0,0.002,0.003,0.003,-0.136,-0.991,-0.553,-0.833,BQX,0
2019-01-29 12:36:15,199,-0.0,0.002,-0.0,-0.0,0.001,0.002,0.003,0.003,-0.136,-0.991,-0.638,-0.77,BQX,0
2019-01-29 12:36:40,199,0.001,0.002,0.0,0.001,0.004,0.002,0.001,0.001,-0.136,-0.991,-0.638,-0.77,BQX,0
2019-01-29 12:37:05,199,-0.0,0.002,-0.0,-0.0,0.001,0.002,0.001,0.001,-0.136,-0.991,-0.716,-0.698,BQX,0
2019-01-29 12:37:30,199,-0.0,0.002,0.0,-0.0,0.001,0.002,0.001,0.002,-0.136,-0.991,-0.716,-0.698,BQX,0
2019-01-29 12:37:55,199,0.0,-0.002,-0.0,-0.0,0.0,0.001,0.001,0.001,-0.136,-0.991,-0.716,-0.698,BQX,0
2019-01-29 12:38:20,199,-0.0,0.002,-0.0,-0.0,0.001,0.001,0.0,0.0,-0.136,-0.991,-0.787,-0.618,BQX,0
2019-01-29 12:38:45,199,-0.0,0.002,0.0,0.001,0.004,0.001,0.0,0.0,-0.136,-0.991,-0.787,-0.618,BQX,0
2019-01-29 12:39:10,199,0.0,0.0,0.001,-0.0,0.001,0.001,-0.001,-0.001,-0.136,-0.991,-0.848,-0.53,BQX,0
2019-01-29 12:39:35,199,0.0,0.0,-0.0,-0.0,0.001,0.001,-0.002,-0.002,-0.136,-0.991,-0.848,-0.53,BQX,0
2019-01-29 12:40:00,199,-0.0,0.002,0.0,-0.0,0.001,0.001,-0.002,-0.002,-0.136,-0.991,-0.899,-0.437,BQX,0
2019-01-29 12:40:25,199,-0.0,-0.003,-0.0,0.0,-0.0,0.001,-0.001,-0.001,-0.136,-0.991,-0.899,-0.437,BQX,0
2019-01-29 12:40:50,199,0.0,0.003,0.001,-0.0,0.002,0.001,-0.001,-0.0,-0.136,-0.991,-0.899,-0.437,BQX,0
2019-01-29 12:41:15,199,0.0,0.0,0.0,-0.0,0.0,0.001,-0.0,-0.0,-0.136,-0.991,-0.941,-0.339,BQX,0
2019-01-29 12:41:40,199,0.0,0.0,-0.0,-0.0,0.0,0.001,-0.001,-0.001,-0.136,-0.991,-0.941,-0.339,BQX,0
2019-01-29 12:42:05,199,-0.0,0.002,-0.0,-0.0,0.0,0.001,-0.0,-0.001,-0.136,-0.991,-0.971,-0.237,BQX,0
2019-01-29 12:42:30,199,0.0,0.0,0.0,-0.0,0.0,0.001,0.001,0.0,-0.136,-0.991,-0.971,-0.237,BQX,0
2019-01-29 12:42:55,199,0.0,0.0,-0.0,-0.0,0.001,0.001,0.0,-0.0,-0.136,-0.991,-0.971,-0.237,BQX,0
2019-01-29 12:43:20,199,0.0,0.003,0.001,0.001,0.004,0.001,0.0,0.0,-0.136,-0.991,-0.991,-0.133,BQX,0
2019-01-29 12:43:45,199,0.0,0.0,0.0,-0.0,0.001,0.001,0.0,0.0,-0.136,-0.991,-0.991,-0.133,BQX,0
2019-01-29 12:44:10,199,0.0,0.0,0.0,-0.0,0.0,0.001,-0.0,-0.0,-0.136,-0.991,-1.0,-0.027,BQX,0
2019-01-29 12:44:35,199,0.0,0.0,0.0,0.0,-0.001,0.001,-0.0,-0.0,-0.136,-0.991,-1.0,-0.027,BQX,0
2019-01-29 12:45:25,199,0.0,0.0,-0.0,-0.0,0.001,0.001,-0.001,-0.001,-0.136,-0.991,-0.997,0.08,BQX,0
2019-01-29 12:45:50,199,0.0,0.0,0.0,0.0,-0.0,0.001,-0.001,-0.001,-0.136,-0.991,-0.997,0.08,BQX,0
2019-01-29 12:46:15,199,0.0,0.0,-0.0,-0.0,0.0,0.001,-0.001,-0.001,-0.136,-0.991,-0.983,0.185,BQX,0
2019-01-29 12:46:40,199,0.0,0.0,0.0,-0.0,0.0,0.001,-0.0,-0.0,-0.136,-0.991,-0.983,0.185,BQX,0
2019-01-29 12:47:30,199,0.0,-0.002,0.0,-0.0,0.0,0.001,-0.0,-0.0,-0.136,-0.991,-0.957,0.289,BQX,0
2019-01-29 12:47:55,199,-0.001,-0.002,0.0,-0.0,0.0,0.001,-0.0,-0.0,-0.136,-0.991,-0.957,0.289,BQX,0
2019-01-29 12:48:20,199,0.002,0.003,0.0,-0.0,0.001,0.001,0.0,-0.0,-0.136,-0.991,-0.921,0.389,BQX,0
2019-01-29 12:48:45,199,-0.0,0.002,-0.0,-0.0,0.0,0.001,0.001,0.001,-0.136,-0.991,-0.921,0.389,BQX,0
2019-01-29 12:49:10,199,0.0,-0.002,0.0,-0.0,0.0,0.001,0.001,0.001,-0.136,-0.991,-0.875,0.485,BQX,0
2019-01-29 12:49:35,199,0.0,0.0,0.0,-0.0,0.0,0.001,0.0,0.0,-0.136,-0.991,-0.875,0.485,BQX,0
2019-01-29 12:50:00,199,-0.0,0.002,-0.0,-0.0,0.001,0.001,-0.0,0.0,-0.136,-0.991,-0.818,0.575,BQX,0
2019-01-29 12:50:25,199,0.001,0.002,0.001,-0.0,0.001,0.0,-0.001,-0.001,-0.136,-0.991,-0.818,0.575,BQX,0
2019-01-29 12:51:15,199,0.0,-0.002,0.0,-0.0,0.0,0.0,-0.001,-0.001,-0.136,-0.991,-0.753,0.659,BQX,0
2019-01-29 12:51:40,199,-0.0,-0.003,-0.0,0.0,-0.001,0.0,-0.001,-0.001,-0.136,-0.991,-0.753,0.659,BQX,0
2019-01-29 12:52:05,199,-0.0,-0.003,0.0,0.0,-0.001,0.0,-0.001,-0.001,-0.136,-0.991,-0.678,0.735,BQX,0
2019-01-29 12:52:30,199,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.002,-0.002,-0.136,-0.991,-0.678,0.735,BQX,0
2019-01-29 12:52:55,199,0.0,-0.002,-0.0,-0.0,0.0,-0.0,-0.002,-0.002,-0.136,-0.991,-0.678,0.735,BQX,0
2019-01-29 12:53:20,199,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.002,-0.002,-0.136,-0.991,-0.596,0.803,BQX,0
2019-01-29 12:53:45,199,0.0,-0.002,0.0,-0.0,0.0,0.0,-0.002,-0.002,-0.136,-0.991,-0.596,0.803,BQX,0
2019-01-29 12:54:10,199,0.0,0.003,0.003,0.004,0.006,0.0,-0.001,-0.001,-0.136,-0.991,-0.508,0.862,BQX,0
2019-01-29 12:54:35,199,0.002,0.003,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.136,-0.991,-0.508,0.862,BQX,0
2019-01-29 12:55:00,199,0.0,0.0,-0.0,0.0,-0.0,0.0,0.001,0.0,-0.136,-0.991,-0.413,0.911,BQX,0
2019-01-29 12:55:25,199,0.0,0.0,-0.0,0.0,-0.0,0.0,0.001,0.0,-0.136,-0.991,-0.413,0.911,BQX,0
2019-01-29 12:55:50,199,-0.0,0.002,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.136,-0.991,-0.413,0.911,BQX,0
2019-01-29 12:56:15,199,0.0,0.0,0.0,0.0,-0.001,0.0,-0.0,-0.0,-0.136,-0.991,-0.314,0.949,BQX,0
2019-01-29 12:57:30,199,0.0,0.0,0.0,-0.0,0.001,0.0,0.0,0.001,-0.136,-0.991,-0.211,0.977,BQX,0
2019-01-29 12:57:55,199,-0.0,0.002,-0.0,-0.0,0.001,0.0,0.0,0.001,-0.136,-0.991,-0.211,0.977,BQX,0
2019-01-29 12:58:45,199,-0.0,0.002,-0.0,-0.0,0.001,0.0,0.0,0.0,-0.136,-0.991,-0.106,0.994,BQX,0
2019-01-29 12:59:10,199,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.136,-0.991,-0.0,1.0,BQX,0
2019-01-29 12:59:35,199,0.0,0.003,0.0,0.0,0.002,0.0,-0.0,-0.001,-0.136,-0.991,-0.0,1.0,BQX,0
2019-01-29 13:00:00,199,-0.0,0.002,-0.0,-0.0,0.001,0.0,-0.0,-0.001,-0.398,-0.917,0.0,1.0,BQX,0
2019-01-29 13:00:25,199,0.0,0.0,0.0,-0.0,0.002,0.0,0.0,0.0,-0.398,-0.917,0.0,1.0,BQX,0
2019-01-29 13:00:50,199,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.398,-0.917,0.0,1.0,BQX,0
2019-01-29 13:01:40,199,0.0,0.0,-0.0,-0.0,0.001,0.0,-0.0,0.0,-0.398,-0.917,0.106,0.994,BQX,0
2019-01-29 13:02:05,199,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.398,-0.917,0.211,0.977,BQX,0
2019-01-29 13:02:30,199,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.398,-0.917,0.211,0.977,BQX,0
2019-01-29 13:02:55,199,0.0,0.0,-0.0,-0.0,-0.001,0.0,0.0,0.0,-0.398,-0.917,0.211,0.977,BQX,0
2019-01-29 13:03:20,199,0.0,0.0,-0.0,-0.0,0.001,0.0,-0.0,0.0,-0.398,-0.917,0.314,0.949,BQX,0
2019-01-29 13:03:45,199,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.398,-0.917,0.314,0.949,BQX,0
2019-01-29 13:04:10,199,0.0,-0.002,0.0,0.0,-0.0,0.0,0.0,0.0,-0.398,-0.917,0.413,0.911,BQX,0
2019-01-29 13:04:35,199,-0.0,0.002,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.398,-0.917,0.413,0.911,BQX,0
2019-01-29 13:05:00,199,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.001,-0.001,-0.398,-0.917,0.508,0.862,BQX,0
2019-01-29 13:05:25,199,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.398,-0.917,0.508,0.862,BQX,0
2019-01-29 13:05:50,199,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.398,-0.917,0.508,0.862,BQX,0
2019-01-29 13:06:15,199,-0.0,0.002,-0.0,-0.0,0.001,-0.0,-0.001,-0.0,-0.398,-0.917,0.596,0.803,BQX,0
2019-01-29 13:06:40,199,0.0,0.0,0.0,-0.0,0.001,-0.0,-0.001,-0.001,-0.398,-0.917,0.596,0.803,BQX,0
2019-01-29 13:07:05,199,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.001,-0.001,-0.398,-0.917,0.678,0.735,BQX,0
2019-01-29 13:07:30,199,-0.0,0.002,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.398,-0.917,0.678,0.735,BQX,0
2019-01-29 13:07:55,199,-0.0,0.002,0.0,-0.0,0.001,-0.0,-0.0,-0.0,-0.398,-0.917,0.678,0.735,BQX,0
2019-01-29 13:08:20,199,-0.0,0.002,-0.0,-0.0,0.001,-0.0,-0.0,-0.0,-0.398,-0.917,0.753,0.659,BQX,0
2019-01-29 13:08:45,199,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.001,-0.001,-0.398,-0.917,0.753,0.659,BQX,0
2019-01-29 13:09:10,199,0.0,0.0,-0.0,-0.0,0.001,-0.0,-0.0,-0.0,-0.398,-0.917,0.818,0.575,BQX,0
2019-01-29 13:09:35,199,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.398,-0.917,0.818,0.575,BQX,0
2019-01-29 13:10:00,199,-0.0,0.002,-0.0,-0.0,0.001,-0.0,-0.0,-0.0,-0.398,-0.917,0.875,0.485,BQX,0
2019-01-29 13:10:25,199,-0.0,0.002,0.0,0.0,0.002,-0.0,0.0,0.0,-0.398,-0.917,0.875,0.485,BQX,0
2019-01-29 13:10:50,199,0.0,-0.002,0.0,-0.0,0.001,-0.0,0.001,0.001,-0.398,-0.917,0.875,0.485,BQX,0
2019-01-29 13:11:15,199,-0.0,0.002,-0.0,-0.0,0.001,-0.0,0.001,0.001,-0.398,-0.917,0.921,0.389,BQX,0
2019-01-29 13:11:40,199,0.0,0.0,0.0,-0.0,0.0,-0.0,0.001,0.001,-0.398,-0.917,0.921,0.389,BQX,0
2019-01-29 13:12:05,199,0.002,0.005,0.001,-0.0,0.001,0.0,0.001,0.001,-0.398,-0.917,0.957,0.289,BQX,0
2019-01-29 13:12:30,199,0.0,0.003,-0.0,0.0,-0.0,0.0,0.001,0.001,-0.398,-0.917,0.957,0.289,BQX,0
2019-01-29 13:12:55,199,0.0,0.0,0.0,0.0,-0.001,0.0,0.001,0.001,-0.398,-0.917,0.957,0.289,BQX,0
2019-01-29 13:13:20,199,0.0,0.0,-0.0,-0.0,0.0,0.0,0.001,0.001,-0.398,-0.917,0.983,0.185,BQX,0
2019-01-29 13:13:45,199,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.398,-0.917,0.983,0.185,BQX,0
2019-01-29 13:14:10,199,0.007,0.008,0.01,0.009,0.009,0.0,0.002,0.002,-0.398,-0.917,0.997,0.08,BQX,0
2019-01-29 13:14:35,199,0.0,-0.001,0.0,-0.0,0.0,0.0,0.001,0.001,-0.398,-0.917,0.997,0.08,BQX,0
2019-01-29 13:15:00,199,0.0,0.0,0.0,0.0,-0.001,0.0,0.001,0.001,-0.398,-0.917,1.0,-0.027,BQX,0
2019-01-29 13:15:25,199,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.398,-0.917,1.0,-0.027,BQX,0
2019-01-29 13:15:50,199,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.398,-0.917,1.0,-0.027,BQX,0
2019-01-29 13:16:15,199,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.001,-0.398,-0.917,0.991,-0.133,BQX,0
2019-01-29 13:16:40,199,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.001,-0.001,-0.398,-0.917,0.991,-0.133,BQX,0
2019-01-29 13:17:05,199,0.0,0.0,-0.0,-0.0,0.002,-0.0,-0.0,-0.0,-0.398,-0.917,0.971,-0.237,BQX,0
2019-01-29 13:17:30,199,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.398,-0.917,0.971,-0.237,BQX,0
2019-01-29 13:17:55,199,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.398,-0.917,0.971,-0.237,BQX,0
2019-01-29 13:18:20,199,0.0,0.003,-0.0,0.0,-0.0,0.0,-0.001,-0.001,-0.398,-0.917,0.941,-0.339,BQX,0
2019-01-29 13:18:45,199,0.0,-0.001,0.0,0.0,-0.0,-0.0,-0.001,-0.001,-0.398,-0.917,0.941,-0.339,BQX,0
2019-01-29 13:19:10,199,0.0,-0.001,0.0,0.0,-0.0,-0.0,-0.001,-0.001,-0.398,-0.917,0.899,-0.437,BQX,0
2019-01-29 13:19:35,199,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.001,-0.0,-0.398,-0.917,0.899,-0.437,BQX,0
2019-01-29 13:20:00,199,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.001,-0.001,-0.398,-0.917,0.848,-0.53,BQX,0
2019-01-29 13:20:25,199,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.398,-0.917,0.848,-0.53,BQX,0
2019-01-29 13:20:50,199,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.398,-0.917,0.848,-0.53,BQX,0
2019-01-29 13:21:15,199,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.398,-0.917,0.787,-0.618,BQX,0
2019-01-29 13:21:40,199,-0.0,0.001,-0.0,-0.0,0.001,0.0,-0.0,0.0,-0.398,-0.917,0.787,-0.618,BQX,0
2019-01-29 13:22:05,199,0.0,0.003,0.001,0.003,0.005,0.0,0.001,0.001,-0.398,-0.917,0.716,-0.698,BQX,0
2019-01-29 13:22:30,199,0.0,0.003,-0.0,0.0,-0.0,0.0,0.0,0.001,-0.398,-0.917,0.716,-0.698,BQX,0
2019-01-29 13:22:55,199,0.0,0.0,0.0,-0.0,-0.002,-0.0,0.0,0.0,-0.398,-0.917,0.716,-0.698,BQX,0
2019-01-29 13:23:20,199,0.004,0.006,0.002,0.002,0.005,-0.0,0.001,0.001,-0.398,-0.917,0.638,-0.77,BQX,0
2019-01-29 13:23:45,199,0.0,0.0,0.0,-0.0,0.0,0.0,0.001,0.001,-0.398,-0.917,0.638,-0.77,BQX,0
2019-01-29 13:24:10,199,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.001,0.001,-0.398,-0.917,0.553,-0.833,BQX,0
2019-01-29 13:25:00,199,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.001,0.001,-0.398,-0.917,0.461,-0.887,BQX,0
2019-01-29 13:25:25,199,-0.0,0.001,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.398,-0.917,0.461,-0.887,BQX,0
2019-01-29 13:25:50,199,-0.0,0.001,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.398,-0.917,0.461,-0.887,BQX,0
2019-01-29 13:26:15,199,0.0,0.0,-0.0,-0.0,0.001,0.0,0.001,0.001,-0.398,-0.917,0.364,-0.931,BQX,0
2019-01-29 13:26:40,199,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.398,-0.917,0.364,-0.931,BQX,0
2019-01-29 13:27:05,199,0.0,0.0,-0.0,-0.0,0.001,0.0,0.0,0.0,-0.398,-0.917,0.263,-0.965,BQX,0
2019-01-29 13:27:30,199,0.0,0.003,0.003,0.001,0.004,0.0,0.001,0.001,-0.398,-0.917,0.263,-0.965,BQX,0
2019-01-29 13:27:55,199,0.0,0.0,-0.0,-0.001,-0.003,0.0,0.001,0.001,-0.398,-0.917,0.263,-0.965,BQX,0
2019-01-29 13:28:20,199,-0.0,0.001,-0.0,0.0,0.001,0.0,0.001,0.001,-0.398,-0.917,0.159,-0.987,BQX,0
2019-01-29 13:28:45,199,-0.0,0.001,-0.0,-0.0,0.0,0.0,0.001,0.001,-0.398,-0.917,0.159,-0.987,BQX,0
2019-01-29 13:29:10,199,-0.002,-0.003,-0.0,-0.001,-0.003,0.0,0.001,0.001,-0.398,-0.917,0.053,-0.999,BQX,0
2019-01-29 13:29:35,199,-0.0,0.001,0.0,-0.0,0.0,0.0,0.001,0.001,-0.398,-0.917,0.053,-0.999,BQX,0
2019-01-29 13:30:00,199,0.0,0.0,0.0,-0.0,0.0,0.0,0.001,0.001,-0.398,-0.917,-0.053,-0.999,BQX,0
2019-01-29 13:30:25,199,0.0,0.0,-0.0,-0.0,0.0,0.0,0.001,0.001,-0.398,-0.917,-0.053,-0.999,BQX,0
2019-01-29 13:30:50,199,0.0,-0.001,0.0,-0.001,-0.003,0.0,0.001,0.001,-0.398,-0.917,-0.053,-0.999,BQX,0
2019-01-29 13:31:40,199,0.0,-0.001,0.0,0.0,-0.0,0.0,0.001,0.001,-0.398,-0.917,-0.159,-0.987,BQX,0
2019-01-29 13:32:05,199,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.398,-0.917,-0.263,-0.965,BQX,0
2019-01-29 13:32:30,199,-0.0,0.001,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.398,-0.917,-0.263,-0.965,BQX,0
2019-01-29 13:32:55,199,0.002,0.004,0.0,0.003,0.006,0.0,0.0,0.0,-0.398,-0.917,-0.263,-0.965,BQX,0
2019-01-29 13:33:20,199,0.001,0.001,0.0,0.0,0.002,0.001,0.001,0.001,-0.398,-0.917,-0.364,-0.931,BQX,0
2019-01-29 13:33:45,199,0.002,0.004,-0.0,-0.0,0.0,0.001,0.001,0.001,-0.398,-0.917,-0.364,-0.931,BQX,0
2019-01-29 13:34:10,199,0.0,0.0,-0.0,-0.0,0.0,0.0,0.001,0.001,-0.398,-0.917,-0.461,-0.887,BQX,0
2019-01-29 13:34:35,199,0.003,0.003,0.003,0.002,0.005,0.001,0.001,0.002,-0.398,-0.917,-0.461,-0.887,BQX,0
2019-01-29 13:35:00,199,0.085,0.023,0.022,0.149,0.035,0.001,0.002,0.003,-0.398,-0.917,-0.553,-0.833,BQX,0
2019-01-29 13:35:25,199,-0.0,-0.001,-0.002,-0.0,-0.001,0.001,0.002,0.003,-0.398,-0.917,-0.553,-0.833,BQX,0
2019-01-29 13:35:50,199,0.006,0.007,0.002,0.003,0.006,0.001,0.002,0.003,-0.398,-0.917,-0.553,-0.833,BQX,0
2019-01-29 13:36:15,199,0.002,0.003,0.0,0.003,0.006,0.001,0.002,0.003,-0.398,-0.917,-0.638,-0.77,BQX,0
2019-01-29 13:36:40,199,0.006,0.006,0.002,0.001,0.003,0.001,0.002,0.002,-0.398,-0.917,-0.638,-0.77,BQX,0
2019-01-29 13:37:05,199,0.001,0.004,0.003,0.011,0.011,0.002,0.003,0.003,-0.398,-0.917,-0.716,-0.698,BQX,0
2019-01-29 13:37:30,199,0.016,0.01,0.003,0.046,0.021,0.002,0.002,0.002,-0.398,-0.917,-0.716,-0.698,BQX,0
2019-01-29 13:37:55,199,0.005,0.006,0.002,0.003,0.006,0.002,0.002,0.003,-0.398,-0.917,-0.716,-0.698,BQX,0
2019-01-29 13:38:20,199,0.001,0.004,0.004,0.0,0.003,0.002,0.003,0.003,-0.398,-0.917,-0.787,-0.618,BQX,0
2019-01-29 13:38:45,199,0.0,0.0,-0.0,-0.0,0.002,0.002,0.002,0.002,-0.398,-0.917,-0.787,-0.618,BQX,0
2019-01-29 13:39:10,199,0.005,0.007,0.002,0.002,0.005,0.002,0.001,0.001,-0.398,-0.917,-0.848,-0.53,BQX,0
2019-01-29 13:39:35,199,0.0,0.0,-0.0,-0.0,0.0,0.002,0.0,0.0,-0.398,-0.917,-0.848,-0.53,BQX,0
2019-01-29 13:40:00,199,0.0,-0.001,0.0,0.0,-0.0,0.001,0.0,0.0,-0.398,-0.917,-0.899,-0.437,BQX,0
2019-01-29 13:40:25,199,-0.0,0.001,0.0,0.001,0.004,0.001,0.0,0.001,-0.398,-0.917,-0.899,-0.437,BQX,0
